"number","fleet","headway.min","planned.buses","headway","ewt.v","simulation.fitness","ewt.a","headway.max","buses","headway.observed","hcv","line"
541,50,180,43,610.231485099641,3138.22636171095,-313.522809771423,74.4610642168574,1200,17,634.76877831289,0.52054658803102,"T31s"
542,50,180,43,610.231485099641,6178.79676686653,-617.585078590982,88.0907725111518,1200,17,629.591464950125,0.557852051535993,"T31s"
543,50,180,43,319.164842248764,5092.22424046318,-508.75791302121,70.6057717501672,1200,17,329.909450059813,0.679841474746221,"T31s"
544,50,180,43,610.231485099641,3165.4057042015,-316.238492709766,76.6430835269718,1200,17,627.137701162162,0.535648772325969,"T31s"
545,50,180,43,737.202985829302,3036.95143934592,-303.470082912069,85.037304350745,1200,17,761.164522560419,0.489441847820591,"T31s"
546,50,180,43,319.164842248764,4076.91323841326,-407.22602321411,68.3682960448279,1200,17,329.039197582815,0.684522838240336,"T31s"
547,50,180,43,319.164842248764,2578.09932597621,-257.340937320114,63.2763140247638,1200,17,328.94028680549,0.665131436829765,"T31s"
548,50,180,43,319.164842248764,2151.52937297796,-214.681080678672,57.9956692228892,1200,17,331.118683268931,0.641306073158005,"T31s"
549,50,180,43,319.164842248764,2200.50024532015,-219.576818042941,59.0200482699031,1200,17,328.686096543506,0.638702110520113,"T31s"
550,50,180,43,319.164842248764,3182.5477735764,-317.788237784657,67.1077316200517,1200,17,329.84080449177,0.671619927228495,"T31s"
551,50,180,43,610.231485099641,5130.55717728445,-512.801140612916,86.8067140831999,1200,32,632.568755184308,0.536185311647626,"T31s"
552,50,180,43,319.164842248764,3383.32500650179,-337.86675894541,67.4852973013178,1200,17,329.296891159877,0.681539547286373,"T31s"
553,50,180,43,610.231485099641,2299.23083416927,-229.61612923135,70.6918665509768,1200,17,629.586221026545,0.49231835229224,"T31s"
554,50,180,43,610.231485099641,2492.87985103041,-248.981797440157,71.5051936881812,1200,17,628.565987787554,0.503273860764683,"T31s"
555,50,180,43,319.164842248764,1985.24587646344,-198.052497869654,57.8732672076126,1200,17,330.092336786821,0.645419836465928,"T31s"
556,50,180,43,319.164842248764,4567.37501994075,-456.274596729706,72.5333803367611,1200,17,329.639970951115,0.691058891413021,"T31s"
557,50,180,43,319.164842248764,4047.76808937952,-404.311700248795,67.806156526937,1200,17,330.167142962812,0.681681044409217,"T31s"
558,50,180,43,319.164842248764,2175.09161559759,-217.037730364251,58.7924759363498,1200,17,330.600606241603,0.64595179886782,"T31s"
559,50,180,43,837.825736408073,1727.69087808037,-172.595555492354,75.1053897684356,1200,17,865.605518004005,0.423476501430469,"T31s"
560,50,180,43,319.164842248764,2793.95219093851,-278.924003125984,59.6314507240564,1200,17,329.531980803647,0.651593524647538,"T31s"
561,50,180,43,319.164842248764,2638.89020455324,-263.417813367402,59.6221854222862,1200,17,329.671725635259,0.650891179998019,"T31s"
562,50,180,43,319.164842248764,4313.26821700165,-430.859018915044,65.8477472666845,1200,17,329.750911969393,0.663716533232395,"T31s"
563,50,180,43,319.164842248764,2084.23401520219,-207.952741713937,59.4038935079161,1200,17,329.290433715318,0.659334529768073,"T31s"
564,50,180,43,319.164842248764,3467.55668536703,-346.285627448668,63.9388815399756,1200,17,329.491999434226,0.649219404762053,"T31s"
565,50,180,43,610.231485099641,2493.04298661089,-248.99849216239,72.2330095877957,1200,17,628.438054791723,0.505411996651549,"T31s"
566,50,180,43,319.164842248764,2531.79444975257,-252.709677022777,62.1795751548728,1200,17,329.813871856576,0.655921747751102,"T31s"
567,50,180,43,319.164842248764,5752.90354671885,-574.826370273605,72.4040002294698,1200,17,330.279467100974,0.676937077273291,"T31s"
568,50,180,43,319.164842248764,2628.80257801244,-262.41022876616,61.0914621103109,1200,17,330.355890611542,0.653749619565734,"T31s"
569,50,180,43,319.164842248764,2193.54644257748,-218.879996546713,58.3100671539322,1200,17,329.212078925378,0.623562480613567,"T31s"
570,50,180,43,610.231485099641,5197.1457590902,-519.418907296131,86.959059784456,1200,17,628.783360586884,0.555672810196608,"T31s"
571,50,180,43,319.164842248764,2926.47832465748,-292.180697349708,65.0080444431468,1200,17,330.81287756295,0.666945377032755,"T31s"
572,50,180,43,319.164842248764,2515.66547889562,-251.096476989546,59.3161498395488,1200,17,331.0531994861,0.655146860909825,"T31s"
573,50,180,43,610.231485099641,2519.38523746914,-251.635423527382,73.1819809268164,1200,17,627.384436354789,0.535509306031897,"T31s"
574,50,180,43,319.164842248764,3008.68039232703,-300.401328607137,64.8255311948794,1200,17,329.684686007324,0.678435080173516,"T31s"
575,50,180,43,319.164842248764,5362.52382501482,-535.786032459171,71.6899027899651,1200,17,329.228414534765,0.661843623913806,"T31s"
576,50,180,43,737.202985829302,2523.09302452922,-252.083635046884,79.9877271133366,1200,17,761.846473505073,0.496198460644761,"T31s"
577,50,180,43,319.164842248764,2959.91318447413,-295.523555933916,65.6956620734691,1200,17,328.895994450378,0.669655126705656,"T31s"
578,50,180,43,837.825736408073,4153.01416023126,-415.145264455994,94.9091523550187,1200,17,872.927408566144,0.48820150049854,"T31s"
579,50,180,43,837.825736408073,3330.65034598722,-332.901389806259,87.6590302984278,1200,17,868.386112930293,0.464149824453398,"T31s"
580,50,180,43,319.164842248764,6794.46530375069,-678.989704585321,85.9772051873311,1200,17,329.80063549587,0.706095802564982,"T31s"
581,50,180,43,319.164842248764,2009.80390142802,-200.509148712577,59.2689715128046,1200,17,328.887370073309,0.656338992921382,"T31s"
582,50,180,43,737.202985829302,2873.17011517038,-287.088329935841,77.0515480959364,1200,17,764.420154510875,0.460704672411335,"T31s"
583,50,180,43,319.164842248764,2733.66459632644,-272.897918156452,63.4978149148173,1200,17,329.755996774393,0.664132819749623,"T31s"
584,50,180,43,319.164842248764,1983.69341881922,-197.896598416166,57.8621363589624,1200,17,328.396519777221,0.648895442803743,"T31s"
585,50,180,43,319.164842248764,1792.96770831779,-178.823816584107,55.1751429119693,1200,17,330.494217571029,0.643404869682679,"T31s"
586,50,180,43,319.164842248764,2141.84200399518,-213.714602069506,61.0651109212106,1200,17,332.251751400063,0.646992385304809,"T31s"
587,50,180,43,319.164842248764,2011.56770854641,-200.683739254651,57.646300776306,1200,17,328.874956760438,0.643919217223356,"T31s"
588,50,180,43,319.164842248764,4866.63722760729,-486.198194384485,70.3070170481094,1200,17,330.664821720759,0.666220449690978,"T31s"
589,50,180,43,319.164842248764,2715.68130023808,-271.097321879591,60.1155247240626,1200,17,331.011766432981,0.64535355978295,"T31s"
590,50,180,43,837.825736408073,1861.8806825952,-186.013106506272,75.9740324604434,1200,17,861.120126655888,0.432671305125005,"T31s"
591,50,180,43,319.164842248764,4062.97170493817,-405.832378784081,70.4272999598555,1200,17,331.847137441186,0.66623137337779,"T31s"
592,50,180,43,319.164842248764,2030.91417803926,-202.62120873687,59.2627755827612,1200,17,330.108070219624,0.659502688608916,"T31s"
593,50,180,43,319.164842248764,2991.43985487749,-298.674183301114,62.5385215407971,1200,17,328.517734126043,0.662007257826886,"T31s"
594,50,180,43,319.164842248764,3044.74301639034,-304.006376836865,64.7972509184388,1200,17,328.112427148896,0.67563616325163,"T31s"
595,50,180,43,737.202985829302,2716.51925570684,-271.422296082233,80.3964188261304,1200,17,757.801635794525,0.479008493803964,"T31s"
596,50,180,43,319.164842248764,2152.66957745885,-214.795423338919,57.4733207724653,1200,17,329.493168546141,0.655831207552483,"T31s"
597,50,180,43,319.164842248764,3016.1917646232,-301.150879957991,66.2508275812665,1200,17,330.707925819029,0.651806246873519,"T31s"
598,50,180,43,319.164842248764,2805.14734359974,-280.0462446634,64.6171962448736,1200,17,330.574725844049,0.656103291477739,"T31s"
599,50,180,43,319.164842248764,3509.49153612907,-350.482026616568,65.3405370241125,1200,17,329.106741152927,0.675954361963488,"T31s"
600,50,180,43,319.164842248764,2193.56723070527,-218.885070864539,59.9718724513911,1200,17,328.650824996947,0.651279673785531,"T31s"
601,50,180,43,319.164842248764,2821.21784085165,-281.652142340932,62.7078878890579,1200,17,328.96881610983,0.6603937039188,"T31s"
602,50,180,43,319.164842248764,2188.28225678687,-218.357619341998,59.736502217082,1200,17,329.988716831511,0.654652982252802,"T31s"
603,50,180,43,837.825736408073,5703.239088129,-570.165094370958,98.3200815900878,1200,17,863.898021481315,0.503317029957535,"T31s"
604,50,180,43,319.164842248764,2884.24221999867,-287.954509767431,63.1966138389633,1200,17,328.895444960864,0.658491330389089,"T31s"
605,50,180,43,319.164842248764,3198.75574820925,-319.406799542785,63.1838972917315,1200,17,331.078516884769,0.655061662277463,"T31s"
606,50,180,43,319.164842248764,2717.85905061142,-271.312986958449,57.9583581216679,1200,17,328.475069417035,0.646366277529499,"T31s"
607,50,180,43,319.164842248764,2375.55987879694,-237.083946351589,58.9993230554157,1200,17,329.93582478795,0.643069461638486,"T31s"
608,50,180,43,319.164842248764,1929.96091604576,-192.522446224945,56.7044659406927,1200,17,329.766635985747,0.635675698340642,"T31s"
609,50,180,43,319.164842248764,2581.84952925957,-257.713820061929,60.9826345951829,1200,17,329.308735299369,0.649233825645335,"T31s"
610,50,180,43,737.202985829302,3357.65313674401,-335.539181302763,83.9998736218502,1200,17,760.4525256584,0.486374676154254,"T31s"
611,50,180,43,319.164842248764,2512.73678373465,-250.803141707291,59.8490807415449,1200,17,328.910763986369,0.661315324747585,"T31s"
612,50,180,43,319.164842248764,2540.03054074309,-253.535052398693,61.4240049315277,1200,17,331.217214632417,0.667848126289968,"T31s"
613,50,180,43,319.164842248764,3818.62371753372,-381.397861653978,68.6312853706736,1200,17,331.825805039235,0.675159676808895,"T31s"
614,50,180,43,319.164842248764,4160.53699652754,-415.586644037911,70.8813735869361,1200,17,328.827676571022,0.659840278077684,"T31s"
615,50,180,43,319.164842248764,2431.99684238182,-242.727507217685,58.8658229505136,1200,17,329.281391966416,0.646009142897621,"T31s"
616,50,180,43,319.164842248764,3214.56406569813,-320.987165618243,63.3727012335537,1200,17,329.011586467158,0.661933995735455,"T31s"
617,50,180,43,319.164842248764,5139.28158556423,-513.462870741992,69.7102184294502,1200,17,328.891031429473,0.681049457081813,"T31s"
618,50,180,43,319.164842248764,4481.11774626711,-447.644533353476,69.258877236639,1200,17,328.83845524289,0.663328611372991,"T31s"
619,50,180,43,319.164842248764,2564.8198934505,-256.013518942916,63.6417645520429,1200,17,329.356165704274,0.66671567568274,"T31s"
620,50,180,43,319.164842248764,4227.55974763065,-422.295322545792,74.4360633418414,1200,17,331.885478802897,0.694038215967265,"T31s"
621,50,180,43,319.164842248764,4474.73623733083,-447.011702884626,74.5859764413766,1200,17,329.72325835299,0.693571137629439,"T31s"
622,50,180,43,319.164842248764,3181.23176073659,-317.656510824794,66.311115886257,1200,17,328.486990277287,0.680982167218215,"T31s"
623,50,180,43,319.164842248764,2376.35461303822,-237.165195368359,60.0807713343181,1200,17,331.124433767844,0.650228742937588,"T31s"
624,50,180,43,319.164842248764,2183.25117765753,-217.85452875553,60.2882307415652,1200,17,329.896881775183,0.653527358056062,"T31s"
625,50,180,43,319.164842248764,1964.27396833452,-195.953889862751,55.0512521301305,1200,17,329.832934371393,0.642180509841969,"T31s"
626,50,180,43,319.164842248764,2943.08711777452,-293.842863689604,66.4162657966936,1200,17,331.461468795399,0.671306345227045,"T31s"
627,50,180,43,319.164842248764,4665.06139031953,-466.038917286777,68.5264617194,1200,17,329.66704374207,0.661091227031154,"T31s"
628,50,180,43,319.164842248764,3066.59871950056,-306.191722967566,65.8292332767047,1200,17,331.633878940827,0.649239996545484,"T31s"
629,50,180,43,319.164842248764,2079.36819646686,-207.464512868521,57.2191307459796,1200,17,329.894901570832,0.646591660210893,"T31s"
630,50,180,43,319.164842248764,2276.85603987197,-227.212949011249,59.6041809196944,1200,17,328.85888019935,0.641253758496723,"T31s"
631,50,180,43,319.164842248764,2637.34491330964,-263.265861474605,61.7746938112735,1200,17,330.743353713187,0.663184773090911,"T31s"
632,50,180,43,319.164842248764,2991.39265868149,-298.665905964321,59.5010693465301,1200,17,329.763029390505,0.629229660286876,"T31s"
633,50,180,43,319.164842248764,2597.79852153548,-259.306431242871,59.4781447849508,1200,17,329.664130054456,0.629277767801609,"T31s"
634,50,180,43,319.164842248764,2132.20624275972,-212.748685333427,58.2312161344445,1200,17,329.604613608981,0.648603974687268,"T31s"
635,50,180,43,319.164842248764,3340.9013844021,-333.62412723691,68.4257339773129,1200,17,330.866568483858,0.666476377038031,"T31s"
636,50,180,43,319.164842248764,2103.28261422969,-209.857740142363,60.078775649946,1200,17,329.750377956389,0.655764625031318,"T31s"
637,50,180,43,319.164842248764,1437.08038318573,-143.228993969943,48.4118379673086,1200,17,331.365668983967,0.599922025137382,"T31s"
638,50,180,43,319.164842248764,3367.34052025027,-336.266549662148,65.7795448833841,1200,17,328.827629878398,0.672379168060105,"T31s"
639,50,180,43,319.164842248764,1920.40750607987,-191.566888073506,56.8694693943117,1200,17,329.486996885913,0.63459907420696,"T31s"
640,50,180,43,319.164842248764,1854.78705698526,-185.005201531426,55.0916038204365,1200,17,330.966315715847,0.635407091128412,"T31s"
641,50,180,43,319.164842248764,2527.75234019015,-252.304366331647,57.8642539319959,1200,17,331.158061957239,0.651401802347838,"T31s"
642,50,180,43,319.164842248764,4120.20765068641,-411.552703869342,64.5686437280409,1200,17,330.824360836679,0.659081664815926,"T31s"
643,50,180,43,319.164842248764,2392.57832040785,-238.787257174875,59.1122980045972,1200,17,330.50794257729,0.653994101669044,"T31s"
644,50,180,43,319.164842248764,3071.8396940157,-306.716920213256,63.4090939698525,1200,17,330.289794429115,0.676211448800352,"T31s"
645,50,180,43,319.164842248764,6647.90727241154,-664.329814650258,78.1632323313829,1200,17,331.276163998224,0.682594787839698,"T31s"
646,50,180,43,319.164842248764,2267.73334958711,-226.300331834328,59.5600037165991,1200,17,328.886379012963,0.637757773759056,"T31s"
647,50,180,43,610.231485099641,2243.77801276652,-224.074525324462,71.6246110025164,1200,17,630.240976801507,0.52214003342903,"T31s"
648,50,180,43,319.164842248764,4262.10288372539,-425.751290227243,70.5374316427448,1200,18,331.416316211344,0.677256714972267,"T31s"
649,50,180,43,319.164842248764,4891.96607979443,-488.73133786375,69.4452676431155,1200,17,329.483454818582,0.678624770283908,"T31s"
650,50,180,43,319.164842248764,6274.591734021,-626.996241117172,77.2973675117042,1200,17,329.257393187261,0.67715918601123,"T31s"
651,50,180,43,319.164842248764,2057.51468989457,-205.280809630644,56.704849333063,1200,17,331.590525395393,0.654805867320411,"T31s"
652,50,180,43,319.164842248764,3208.20124205698,-320.354351956001,69.0973035224788,1200,17,329.274815855762,0.675990598661905,"T31s"
653,50,180,43,319.164842248764,3100.09971473529,-309.540753432073,63.7422738722265,1200,17,329.028743884272,0.660830262093005,"T31s"
654,50,180,43,319.164842248764,2113.94535822418,-210.923405007445,59.4134898520702,1200,17,329.638508273029,0.652544957645789,"T31s"
655,50,180,43,319.164842248764,2921.07623056126,-291.641629089191,64.3369369690512,1200,17,333.051633262736,0.667424741816328,"T31s"
656,50,180,43,319.164842248764,2979.50806226467,-297.481605360195,62.3465676940165,1200,17,330.088014357717,0.659423365073443,"T31s"
657,50,180,43,319.164842248764,1865.06529432327,-186.034287947727,56.3729287400964,1200,17,330.431574139024,0.646908371750912,"T31s"
658,50,180,43,319.164842248764,4068.5248299951,-406.385234705686,69.425080515724,1200,17,328.973284735111,0.661911279892416,"T31s"
659,50,180,43,319.164842248764,2101.06339849607,-209.634867769812,60.0047021807299,1200,17,331.704450997913,0.635008997399113,"T31s"
660,50,180,43,610.231485099641,2222.40388644103,-221.937269600598,73.0141187479425,1200,17,628.809394519425,0.527498500048731,"T31s"
661,50,180,43,319.164842248764,2583.12403163664,-257.839235466103,57.5205067907005,1200,17,329.451464068903,0.639586335331629,"T31s"
662,50,180,43,319.164842248764,4399.81782294614,-439.517247980582,71.0767892024986,1200,17,330.844916442285,0.672535783914308,"T31s"
663,50,180,43,319.164842248764,2434.77798557163,-243.009403357761,62.4297396986595,1200,17,328.55665908707,0.676210765944692,"T31s"
664,50,180,43,319.164842248764,1994.52031037606,-198.980474429063,57.2789889064177,1200,17,331.168612950394,0.646401409350046,"T31s"
665,50,180,43,319.164842248764,2111.10729113325,-210.638361538953,56.7050395233108,1200,17,330.286531801482,0.64539362831438,"T31s"
666,50,180,43,319.164842248764,3104.63676433346,-309.992127123354,60.2592539005349,1200,17,329.387749377597,0.647015846284946,"T31s"
667,50,180,43,319.164842248764,2681.91804040338,-267.723402026911,63.2849651939908,1200,17,329.521991959309,0.667613445376259,"T31s"
668,50,180,43,319.164842248764,3476.46216050762,-347.182308463587,70.9811277419228,1200,17,329.616563344326,0.686347530472248,"T31s"
669,50,180,43,319.164842248764,2970.08797833599,-296.539047012456,63.6507160717163,1200,17,328.440664860151,0.659266946266002,"T31s"
670,50,180,43,319.164842248764,4436.1937979173,-443.154328862175,72.2653002891829,1200,17,328.965394940474,0.674463933897312,"T31s"
671,50,180,43,319.164842248764,2638.28771194298,-263.359210986376,63.3719258798977,1200,17,330.094070164222,0.652376465563899,"T31s"
672,50,180,43,319.164842248764,2033.50097610369,-202.873322447594,54.4448559756582,1200,17,329.120919135741,0.615708234530766,"T31s"
673,50,180,43,319.164842248764,2382.89703761989,-237.814701960004,56.7135107094792,1200,17,328.827446125293,0.627605971812248,"T31s"
674,50,180,43,319.164842248764,3162.03734876841,-315.734337912416,62.4858552077371,1200,17,329.789525341396,0.658753909581143,"T31s"
675,50,180,43,610.231485099641,2830.97119209418,-282.792631636993,76.352658546403,1200,17,628.130971233656,0.506675470061119,"T31s"
676,50,180,43,319.164842248764,3070.76605694194,-306.610380833595,66.1944382489342,1200,17,330.077600835377,0.676418442637945,"T31s"
677,50,180,43,319.164842248764,2748.22222426524,-274.351498516399,61.7514094498398,1200,17,328.925797765756,0.653013355553434,"T31s"
678,50,180,43,610.231485099641,2481.03177152479,-247.797781514155,70.3258419230002,1200,17,629.976988278027,0.506825276028936,"T31s"
679,50,180,43,610.231485099641,3467.67635772337,-346.468814516067,78.4652914533789,1200,17,631.134852986843,0.538626629259256,"T31s"
680,50,180,43,610.231485099641,4896.70205254681,-489.378776611547,88.9394557831718,1200,17,632.830013282416,0.567667348369211,"T31s"
681,50,180,43,319.164842248764,2754.54730180859,-274.986062947397,62.2400721805931,1200,17,332.708258689975,0.649701476264618,"T31s"
682,50,180,43,610.231485099641,3237.21115632917,-323.413627799665,72.1942079750957,1200,17,627.748619718604,0.492783490258677,"T31s"
683,50,180,43,319.164842248764,4071.29647273857,-406.66748163667,71.85307667526,1200,17,329.149029832586,0.703610731037435,"T31s"
684,50,180,43,319.164842248764,2311.54080207377,-230.684558157431,62.042771187446,1200,17,330.015629472911,0.657649976807089,"T31s"
685,50,180,43,319.164842248764,2416.59667816567,-241.188549695133,58.6155695298881,1200,17,330.409280492835,0.650797673210405,"T31s"
686,50,180,43,319.164842248764,2971.34952557768,-296.666590096941,65.5245729985088,1200,17,329.605318846428,0.660053453872426,"T31s"
687,50,180,43,319.164842248764,3007.62440714892,-300.290155913058,61.2207800902679,1200,17,330.593293087793,0.629364406979241,"T31s"
688,50,180,43,319.164842248764,1729.33466845386,-172.45804466809,55.1599956311882,1200,17,329.428182187375,0.625046860753606,"T31s"
689,50,180,43,319.164842248764,2753.74737559107,-274.904088701,60.5658051522811,1200,17,331.652483035809,0.641676564934662,"T31s"
690,50,180,43,610.231485099641,3567.65070081499,-356.462896250309,79.0193606111357,1200,17,629.802197943923,0.511093130182499,"T31s"
691,50,180,43,319.164842248764,3052.05799034644,-304.736717832095,63.5262255295109,1200,17,329.848361124943,0.658097534425317,"T31s"
692,50,180,43,319.164842248764,3492.35436626809,-348.766310604799,65.9124816584814,1200,17,329.383911887345,0.652427207047576,"T31s"
693,50,180,43,319.164842248764,2899.71354566434,-289.49952294532,61.3164786400016,1200,17,330.18347225639,0.635987929788521,"T31s"
694,50,180,43,319.164842248764,2472.83200110556,-246.813063663664,61.0607147712061,1200,17,330.43575673747,0.652308191880572,"T31s"
695,50,180,43,319.164842248764,2821.95026811738,-281.726609262378,65.7866112590182,1200,17,329.558394803796,0.658905131453718,"T31s"
696,50,180,43,319.164842248764,6288.9464532543,-628.434083409616,81.6884387024325,1200,17,328.936441432117,0.688113924686367,"T31s"
697,50,180,43,319.164842248764,2832.56802959416,-282.790591834188,63.4007869643735,1200,17,330.543953347062,0.683124717232089,"T31s"
698,50,180,43,319.164842248764,2277.2227611365,-227.197891835455,63.306058137206,1200,9,328.122827736682,0.662519092369462,"T31s"
699,50,180,43,319.164842248764,3187.13298539854,-318.24650533371,65.6603356715245,1200,17,330.37005968561,0.670794982942929,"T31s"
700,50,180,43,610.231485099641,2663.88686952925,-266.089361551002,76.2182049621358,1200,17,632.366450727418,0.533830768443389,"T31s"
701,50,180,43,319.164842248764,3821.79978601083,-381.719647503797,74.0697626744329,1200,17,331.285674354067,0.70199867953573,"T31s"
702,50,180,43,610.231485099641,2276.12868793965,-227.312589517785,71.6710776035639,1200,17,634.881840170694,0.524652708578137,"T31s"
703,50,180,43,319.164842248764,3792.3930046855,-378.774605805999,69.2596490038234,1200,17,328.270432042049,0.692133458600546,"T31s"
704,50,180,43,319.164842248764,2525.20824981593,-252.051261550601,62.3040622891539,1200,17,331.656535414568,0.646712808106325,"T31s"
705,50,180,43,319.164842248764,2365.51077012735,-236.079155585618,59.6048339480133,1200,17,330.817800392775,0.637064010089685,"T31s"
706,50,180,43,319.164842248764,2059.83321429761,-205.511695680893,58.2444398659198,1200,17,330.491722512853,0.646473544684441,"T31s"
707,50,180,43,319.164842248764,2574.37218398497,-256.965825582412,59.7977471496487,1200,17,329.36190474055,0.650271168474023,"T31s"
708,50,180,43,319.164842248764,3750.69109369996,-374.602116705124,66.788834057768,1200,17,330.508867097486,0.664222220187,"T31s"
709,50,180,43,319.164842248764,3862.52149042457,-385.785339728675,67.3058729377614,1200,17,330.354883790793,0.665238052302478,"T31s"
710,50,180,43,319.164842248764,2111.87181483183,-210.715933572568,60.2768104630996,1200,17,329.212885075454,0.650999931722391,"T31s"
711,50,180,43,610.231485099641,4044.32879927964,-404.135708384446,83.4831460057944,1200,17,631.471420422766,0.536417766493868,"T31s"
712,50,180,43,319.164842248764,3574.81043940001,-357.015430273159,68.348403242186,1200,17,329.036643641667,0.681473774507067,"T31s"
713,50,180,43,610.231485099641,3290.1397501741,-328.715268411326,78.6673659368564,1200,17,632.089137116761,0.533486113447681,"T31s"
714,50,180,43,319.164842248764,2474.5077751863,-246.979701641676,57.2101421492352,1200,17,330.189040086019,0.657200407755539,"T31s"
715,50,180,43,319.164842248764,4852.22077272699,-484.755613227837,70.2875048530438,1200,17,330.126538334855,0.660095177015167,"T31s"
716,50,180,43,319.164842248764,2312.53059422888,-230.781169706966,60.4373195181583,1200,17,328.490188914651,0.648298002356691,"T31s"
717,50,180,43,319.164842248764,2273.62967690811,-226.891912452812,59.5048887262149,1200,17,330.285923497693,0.649187739620946,"T31s"
718,50,180,43,610.231485099641,2782.23642360791,-277.920638696304,73.7257729784799,1200,17,630.171595629039,0.518267161753516,"T31s"
719,50,180,43,319.164842248764,3386.05043214878,-338.139508074603,69.1046300241564,1200,17,329.56903630009,0.676606562716995,"T31s"
720,50,180,43,319.164842248764,2388.42716761117,-238.373698333394,62.9824973353429,1200,17,328.746259881552,0.667020658483351,"T31s"
721,50,180,43,319.164842248764,2925.64987428746,-292.098232280811,65.1395650393617,1200,17,330.54534314968,0.671880387938275,"T31s"
